Word,Level,Weight,Length,Start,End
sorri,1,2.140295657220463,1,2009,2009
jess,1,4.633456832012477,1,2010,2010
kaushik,1,2.2026329547765187,2,2011,
aashh,1,1.6492573325757345,1,2010,2010
rio,1,2.411672019579847,1,2012,
rk3,1,1.979114181002938,1,2010,2010
rle,1,2.8973096836520895,1,2009,2009
rli,1,6.914093019328668,1,2010,2010
c.a.,1,1.6492573325757345,1,2010,2010
kayte,1,1.6734055032434858,1,2009,2009
alan,1,2.8825433354175054,2,2011,
ovalri,1,2.594282035905893,2,2011,
lovelikecrazi,1,2.471622985860871,1,2010,2010
alex,1,5.463439070309715,2,2009,2010
alet,1,2.3089728233913016,1,2010,2010
heismylif,1,8.576627909944422,1,2010,2010
crunch,1,3.1525990730976057,1,2009,2009
alli,1,7.599154571447204,1,2009,2009
whent,1,1.6276933933100057,1,2012,
ilovechri,1,3.5140543955598638,2,2011,
3kayle,1,1.6492573325757345,1,2010,2010
b0o_b0o,1,1.6492573325757345,1,2010,2010
12-10-07,1,2.447768736467225,1,2009,2009
scg,1,1.83582135925006,1,2009,2009
jat&mcl,1,4.288162352800899,1,2010,2010
sucia'wuss,1,1.979114181002938,1,2010,2010
see,1,1.7806110570630223,1,2012,
stroke,1,2.5347851681179008,1,2009,2009
sky,1,3.628425333392462,1,2010,2010
b.m.n.forev,1,1.83582135925006,1,2009,2009
smb,1,3.2651221112572575,1,2010,2010
6.1.11,1,1.7896264548110552,2,2011,
sph,1,2.170263961380424,1,2012,
cskd,1,3.6716738772970032,1,2009,2009
stp,1,1.6492573325757345,1,2010,2010
sum,1,4.182471299648905,2,2009,2010
jan.20.2010,1,2.170263961380424,1,2012,
makin,1,2.1417544650013376,1,2010,2010
sack,1,2.247650906422709,1,2009,2009
hace,1,1.6492573325757345,1,2010,2010
evertim,1,2.110502895959213,1,2012,
st0mach,1,2.2905444869207603,2,2009,2010
tah,1,1.6276933933100057,1,2012,
tay,1,1.7777334707281387,2,2011,
u05-08-09u,1,1.83582135925006,1,2009,2009
3x11x08,1,1.6492573325757345,1,2010,2010
quickest,1,2.7026489357013013,1,2009,2009
drunk,1,3.3585497770256847,1,2009,2009
tee,1,2.4864162972115387,2,2009,2010
tel,1,1.615811844738849,1,2010,2010
hakb,1,2.3060222844012985,2,2011,
th3,1,2.6388332598378756,1,2010,2010
tgc,1,2.594282035905893,2,2011,
ths,1,3.103241288138115,1,2009,2009
sara,1,2.984346432280007,1,2009,2009
hat3,1,1.6492573325757345,1,2010,2010
tonya,1,2.9542508528656852,1,2012,
1month,1,1.7495616322700829,1,2012,
havn,1,3.3962341975231283,1,2009,2009
shorti,1,2.6296767712072935,1,2010,2010
save,1,1.7226641748205247,1,2009,2009
7-1-11,1,2.594282035905893,2,2011,
2/5,1,3.2985595148232187,1,2010,2010
gainin,1,2.6536912438659175,1,2009,2009
gestat,1,4.613128675353294,1,2012,
xxrjmakesmesmilexx,1,2.170263961380424,1,2012,
pregncey,1,1.6128593345461546,2,2011,
state,1,1.8850922157163907,1,2009,2009
23u,1,2.447768736467225,1,2009,2009
diaphram,1,1.949347202387056,2,2011,
watch,1,4.863873355527183,1,2009,2009
0v3,1,1.7295074254755063,2,2011,
blote,1,3.808147435010497,1,2009,2009
daniell,1,2.7969240404236757,1,2010,2010
henny&appl,1,3.2985595148232187,1,2010,2010
3bride-to,1,3.0597195758075495,1,2009,2009
anti,1,3.9270313813413393,1,2009,2009
uag,1,1.83582135925006,1,2009,2009
blowd,1,5.246593367486054,1,2012,
y0ur,1,1.7932494049160188,2,2009,2010
monica,1,1.83582135925006,1,2009,2009
darl3n3,1,4.323873053922225,2,2011,
will2start,1,1.83582135925006,1,2009,2009
ubabi,1,3.2651221112572575,1,2010,2010
uhi,1,2.2377687556479153,2,2009,2010
al0ng,1,1.7295074254755063,2,2011,
ladyindian,1,1.6492573325757345,1,2010,2010
yw&f,1,1.6276933933100057,1,2012,
umelani,1,1.83582135925006,1,2009,2009
michell,1,6.989703915464165,1,2010,2010
umm,1,2.9018167407139,1,2010,2010
madison,1,1.9122257302321803,1,2010,2010
34ever,1,12.911166874744715,2,2011,
99.2,1,1.6276933933100057,1,2012,
3-5,1,1.798105714793576,1,2009,2009
sweet.an.wild,1,1.7295074254755063,2,2011,
manag,1,2.5048735202338666,1,2012,
3-i,1,2.7128375813222405,1,2012,
3/5,1,1.979114181002938,1,2010,2010
dwarf,1,1.83582135925006,1,2009,2009
ure,1,13.482400816947354,1,2009,2009
urg,1,2.2765712967630947,1,2009,2009
grain,1,1.6276933933100057,1,2012,
uti,1,2.9574765237693015,1,2012,
ucuttn,1,1.83582135925006,1,2009,2009
me&trent,1,2.170263961380424,1,2012,
cure,1,27.740029027612536,1,2009,2009
scan,1,1.869096238230918,1,2012,
womb,1,2.946654737181132,1,2009,2009
womb,1,4.192484039525944,1,2012,
3ili,1,2.442740352166485,1,2012,
branten,1,2.3089728233913016,1,2010,2010
lord,1,2.5385092217221104,1,2010,2010
van,1,2.6536912438659175,1,2009,2009
ilovemyer,1,1.979114181002938,1,2010,2010
denni,1,1.979114181002938,1,2010,2010
6-5-11,1,1.7295074254755063,2,2011,
austin&savannah,1,2.562255245692335,1,2012,
banna,1,3.590478099623562,1,2010,2010
chelseau,1,1.83582135925006,1,2009,2009
ashle,1,2.3665625395255168,1,2009,2009
vie,1,14.198551055719708,1,2012,
b.l.u.t.o,1,2.7128375813222405,1,2012,
howlu,1,13.58680214211723,2,2009,2010
misscarri,1,1.8943883445032146,2,2011,
vlb,1,3.6716738772970032,1,2009,2009
newel,1,2.3089728233913016,1,2010,2010
jumpthenfal,1,3.0597195758075495,1,2009,2009
mommy&m,1,2.594282035905893,2,2011,
7month,1,2.24208760632607,1,2010,2010
4-5,1,2.0748621601149724,1,2010,2010
4/5,1,3.9248587763544043,1,2010,2010
051910,1,1.6492573325757345,1,2010,2010
lovelikewo,1,2.3060222844012985,2,2011,
nausious,1,1.6346105858463797,1,2012,
finest,1,6.119525705343529,1,2009,2009
dreamm,1,2.3060222844012985,2,2011,
vodka,1,2.396095939376373,2,2009,2010
242242,1,1.6492573325757345,1,2010,2010
miguel,1,3.2651221112572575,1,2010,2010
3jmn,1,1.6276933933100057,1,2012,
apos,1,1.979114181002938,1,2010,2010
pregnenc,1,2.375109361910713,1,2009,2009
imposs,1,3.036496963463521,2,2009,2010
3jon,1,1.979114181002938,1,2010,2010
physic,1,6.947897085244762,1,2009,2009
beingstrong,1,1.7295074254755063,2,2011,
tabitha,1,2.0196805450402096,1,2012,
wdl,1,1.6492573325757345,1,2010,2010
g.r.i.t.,1,3.747336522283825,2,2011,
wil,1,3.6892548905902665,1,2009,2009
soccer,1,4.501387270864233,1,2009,2009
hunqer,1,2.170263961380424,1,2012,
breezyyyy,1,1.979114181002938,1,2010,2010
wmr,1,1.7295074254755063,2,2011,
hicup,1,2.447768736467225,1,2009,2009
3kab,1,2.605392622527707,1,2010,2010
untiltheend,1,8.138741639041244,1,2012,
meezshin,1,1.83582135925006,1,2009,2009
3me,1,4.288162352800899,1,2010,2010
hisforev,1,1.7295074254755063,2,2011,
shelepatoo,1,1.869096238230918,1,2012,
giirl,1,2.594282035905893,2,2011,
ifoundhim,1,2.170263961380424,1,2012,
heav,1,1.6897905038003733,1,2012,
3sb,1,1.6734055032434858,1,2009,2009
immediat,1,2.940827655023148,1,2009,2009
thiick,1,1.6492573325757345,1,2010,2010
3ve,1,1.9001509016372466,1,2012,
seat,1,2.3089728233913016,1,2010,2010
n3ni,1,1.6492573325757345,1,2010,2010
mrs.perri,1,2.594282035905893,2,2011,
ufollowyour,1,1.83582135925006,1,2009,2009
3xs,1,2.3089728233913016,1,2010,2010
zack&hannah,1,1.6276933933100057,1,2012,
prenanc,1,3.231567454497693,1,2012,
hangov,1,2.4593769817406113,1,2009,2009
kenley,1,1.615811844738849,1,2010,2010
membran,1,3.135919072062886,1,2012,
09.14.12,1,1.6276933933100057,1,2012,
cuddl,1,3.1091414746373696,2,2011,
ubrittani,1,1.7546136713529292,1,2009,2009
valtrex,1,2.0196805450402096,1,2012,
kris10,1,1.6492573325757345,1,2010,2010
minstrel,1,4.0276574268568055,1,2012,
differenti,1,2.0196805450402096,1,2012,
r@nd,1,2.170263961380424,1,2012,
wrap,1,2.1083086669924658,1,2010,2010
3miss,1,1.7546136713529292,1,2009,2009
600,1,1.615811844738849,1,2010,2010
udlow,1,2.968695490316944,1,2010,2010
desha,1,1.7295074254755063,2,2011,
despair,1,1.83582135925006,1,2009,2009
wrld,1,2.2755305692474304,1,2010,2010
4v3,1,1.6492573325757345,1,2010,2010
basic,1,2.047518335455984,1,2009,2009
amber&jeremi,1,2.594282035905893,2,2011,
3milo,1,1.6492573325757345,1,2010,2010
uliv,1,1.6492573325757345,1,2010,2010
xtiffiekakesxxx,1,2.017764080913615,2,2011,
yaz,1,12.458056899952128,1,2009,2009
babymama,1,13.688220299349577,1,2010,2010
ulov,1,4.189487207719191,2,2009,2010
chant,1,3.2985595148232187,1,2010,2010
3myy_jr,1,3.2985595148232187,1,2010,2010
peliv,1,1.959916998409224,1,2012,
chanc,1,6.41013866460257,1,2009,2009
livelaughlov,1,1.9663055157302267,1,2009,2009
upookyu,1,1.979114181002938,1,2010,2010
travisaustin,1,4.88316258023727,1,2012,
incant,1,1.6734055032434858,1,2009,2009
e.n.k,1,2.7128375813222405,1,2012,
3ilovegunnar,1,1.6276933933100057,1,2012,
shawnamari,1,1.6492573325757345,1,2010,2010
3mka,1,1.6276933933100057,1,2012,
marla,1,1.7295074254755063,2,2011,
leanna,1,1.6492573325757345,1,2010,2010
steph,1,2.997597368359987,1,2010,2010
marni,1,1.6492573325757345,1,2010,2010
r.i.p.dad,1,5.425751459886836,1,2012,
farmersdaught,1,1.6492573325757345,1,2010,2010
fact,1,2.3404507716981957,1,2009,2009
2-1-2011,1,1.6276933933100057,1,2012,
ulollipopu,1,1.83582135925006,1,2009,2009
newman,1,1.83582135925006,1,2009,2009
naomii,1,2.7128375813222405,1,2012,
brittany&bry,1,4.895592866836404,1,2009,2009
kayla.luvz.codi,1,2.447768736467225,1,2009,2009
love.lockdwn,1,2.3089728233913016,1,2010,2010
uteeni,1,2.1229410674157756,1,2009,2009
uuchristinauu,1,2.2755305692474304,1,2010,2010
tequilla,1,1.6492573325757345,1,2010,2010
u10/09/11,1,1.6276933933100057,1,2012,
3nam,1,1.6276933933100057,1,2012,
whaleyou,1,5.607657921021383,1,2010,2010
concev,1,1.832690067434843,2,2011,
uncl,1,1.6492573325757345,1,2010,2010
jujube,1,2.447768736467225,1,2009,2009
xgunslingerx,1,1.979114181002938,1,2010,2010
unit,1,1.6587425318059537,1,2012,
12/25/09,1,2.765899743799623,2,2011,
3nrp,1,1.6276933933100057,1,2012,
calori,1,2.2534444749639295,1,2009,2009
settel,1,1.83582135925006,1,2009,2009
lost&found,1,3.0597195758075495,1,2009,2009
parker,1,3.797993976884766,1,2012,
crouch,1,2.5933276502376916,1,2012,
pizza,1,2.1083086669924658,1,2010,2010
tonsil,1,2.204148704999636,1,2009,2009
l0ud,1,1.6492573325757345,1,2010,2010
ukatu,1,1.83582135925006,1,2009,2009
rebel,1,2.5719512764747483,1,2010,2010
frost,1,2.1229410674157756,1,2009,2009
i'mwithyou,1,1.7295074254755063,2,2011,
undead,1,3.255414253153745,1,2012,
911,1,4.550503547906182,2,2011,
plant,1,1.679174263709017,1,2009,2009
5-27-10,1,2.477637319438764,2,2011,
joey,1,1.6300168248020497,1,2012,
luke,1,3.3486811966739936,1,2012,
ilovekalem,1,1.6492573325757345,1,2010,2010
coreymichaelpletz,1,3.1048329982323137,1,2012,
stiffen,1,2.3060222844012985,2,2011,
lulu,1,4500.869987764412,1,2009,2009
hick,1,3.929676676565588,1,2012,
join,1,1.869096238230918,1,2012,
juggalett,1,2.5933276502376916,1,2012,
f.crampton,1,6.731497318032426,1,2009,2009
kimberly&joshua,1,2.170263961380424,1,2012,
uomr,1,5.607657921021383,1,2010,2010
5-03-10,1,4.262228036961087,2,2011,
tiana,1,2.968695490316944,1,2010,2010
bunch,1,2.17223074495585,1,2009,2009
bunch,1,1.9622567292513056,1,2012,
candi,1,1.8026046683607149,1,2010,2010
fitch,1,2.170263961380424,1,2012,
matti,1,2.7128375813222405,1,2012,
spontan,1,1.7168956760511094,1,2009,2009
elbow,1,2.3542771868715233,1,2012,
what'r,1,1.7661548903836186,1,2009,2009
3our,1,1.6492573325757345,1,2010,2010
luvx,1,2.3060222844012985,2,2011,
josh,1,2.320072994880773,1,2009,2009
josh,1,17.012663493367917,1,2012,
abdoment,1,2.3519133665884757,1,2012,
la.belle.vi,1,4.551170973430715,1,2010,2010
his1,1,1.979114181002938,1,2010,2010
sist,1,2.5385092217221104,1,2010,2010
derrik,1,2.7128375813222405,1,2012,
codyglenn,1,3.4590705785821587,2,2011,
wayss,1,2.447768736467225,1,2009,2009
ginni,1,2.562255245692335,1,2012,
backac,1,5.531975097733932,2,2011,
amrs.wisecup,1,3.170806182971976,2,2011,
asierra,1,1.83582135925006,1,2009,2009
tiredofplayinnicegirl.daoldmebak,1,1.7295074254755063,2,2011,
f.m.l,1,1.6492573325757345,1,2010,2010
9-22-2013,1,3.255414253153745,1,2012,
c0n-ceit,1,2.3089728233913016,1,2010,2010
cheer,1,2.968695490316944,1,2010,2010
jamie&sean,1,2.170263961380424,1,2012,
3-ten,1,4.288162352800899,1,2010,2010
4-9-10,1,1.6492573325757345,1,2010,2010
l484,1,1.6276933933100057,1,2012,
pepto,1,2.758145012782397,1,2009,2009
kbr&shw,1,1.6128593345461546,2,2011,
p0pcornbal,1,1.7295074254755063,2,2011,
breastfeed,1,2.442740352166485,1,2012,
wwbd,1,1.6276933933100057,1,2012,
cheri,1,1.7546136713529292,1,2009,2009
husband,1,1.8537292973179973,2,2011,
cantwait,1,1.83582135925006,1,2009,2009
ilovedillon,1,1.7295074254755063,2,2011,
salazar,1,1.979114181002938,1,2010,2010
me&him,1,2.594282035905893,2,2011,
whoop,1,4.254729800043038,1,2010,2010
dustinsgirl,1,1.7546136713529292,1,2009,2009
alexandra,1,10.403399704225752,1,2009,2009
reynold,1,4.895592866836404,1,2009,2009
skim,1,1.6492573325757345,1,2010,2010
addict,1,2.2993084491082545,2,2011,
ulovin,1,2.8973096836520895,1,2009,2009
bloatin,1,1.8787804416922267,1,2010,2010
miquelli,1,2.6388332598378756,1,2010,2010
barley,1,2.4761692251647336,1,2012,
depend,1,5.991904325577986,2,2011,
3kierst,1,3.255414253153745,1,2012,
california,1,3.036496963463532,2,2009,2010
felt,1,18.57134186961373,1,2009,2009
3-xx,1,1.7295074254755063,2,2011,
outsid,1,2.4767537713360506,1,2009,2009
drowsi,1,2.3542733659992177,2,2011,
skye,1,1.7844684559055821,2,2011,
depess,1,2.7128375813222405,1,2012,
r.e.b,1,1.6492573325757345,1,2010,2010
mrs.martin,1,1.979114181002938,1,2010,2010
loanni,1,2.447768736467225,1,2009,2009
3rlc,1,1.979114181002938,1,2010,2010
wanker,1,1.702913276853102,2,2009,2010
hlee,1,2.0196805450402096,1,2012,
altern,1,2.659505920651582,1,2009,2009
symtpom,1,1.8093302103608733,1,2012,
housman,1,1.6276933933100057,1,2012,
3rtt,1,2.170263961380424,1,2012,
abdominol,1,2.8683763028421456,1,2010,2010
mollyj,1,1.6492573325757345,1,2010,2010
luckynow,1,2.3089728233913016,1,2010,2010
drowzi,1,2.2853558623741765,1,2009,2009
lovemelodi,1,2.017764080913615,2,2011,
paytinnlan,1,2.170263961380424,1,2012,
ghetto,1,2.2755305692474304,1,2010,2010
flutter,1,2.3232152582991965,1,2012,
amaya,1,2.170263961380424,1,2012,
lyfz,1,1.979114181002938,1,2010,2010
funsizedshawti,1,2.017764080913615,2,2011,
ilovebrad,1,1.7546136713529292,1,2009,2009
alexand,1,4.72214093637564,2,2011,
from_h3ll,1,1.6492573325757345,1,2010,2010
ur.w.u,1,1.83582135925006,1,2009,2009
s.a.m,1,4.340576752576004,1,2012,
abdomian,1,2.041732949609029,1,2009,2009
layciejubile,1,1.6276933933100057,1,2012,
girlu,1,3.552798838016245,1,2009,2009
signifig,1,1.83582135925006,1,2009,2009
071409,1,1.6492573325757345,1,2010,2010
carlz,1,1.6276933933100057,1,2012,
carle,1,1.7295074254755063,2,2011,
zach,1,2.5627729003544992,1,2010,2010
ashlyni,1,1.979114181002938,1,2010,2010
harkey,1,1.6492573325757345,1,2010,2010
ti.amo.mio.ragazzo,1,1.6492573325757345,1,2010,2010
supposs,1,2.6447493914217657,2,2009,2010
danc,1,2.7204328154136386,1,2009,2009
casey,1,2.0110415253218203,2,2011,
dar3,1,1.6492573325757345,1,2010,2010
jordi,1,2.9018167407139,1,2010,2010
encanta,1,1.6492573325757345,1,2010,2010
rayven,1,1.6276933933100057,1,2012,
utah,1,1.83582135925006,1,2009,2009
live.laugh.lov,1,4.054119601159707,1,2010,2010
m.sk.s,1,2.3060222844012985,2,2011,
mensutr,1,2.1751995542417157,1,2010,2010
uter,1,1.8360623200169428,1,2010,2010
dave,1,11.215834357012302,1,2010,2010
3v.m,1,1.7295074254755063,2,2011,
chill,1,1.9105544957055933,1,2009,2009
3dillon,1,1.7295074254755063,2,2011,
irregular,1,2.998057272515176,1,2009,2009
love.drunk,1,2.594282035905893,2,2011,
chica,1,3.184447384358622,1,2009,2009
1/25/62,1,1.6276933933100057,1,2012,
3brad,1,2.968695490316944,1,2010,2010
jessica,1,3.8200421202256116,1,2010,2010
givin,1,1.6492573325757345,1,2010,2010
implanon,1,2.8571487316593647,2,2011,
hydroxycut,1,2.1229410674157756,1,2009,2009
hailey,1,2.471622985860871,1,2010,2010
3.brd0.tyr,1,4.618033553670552,1,2010,2010
bdw&dcd,1,1.6492573325757345,1,2010,2010
dominiqu,1,2.6388332598378756,1,2010,2010
newton,1,3.0597195758075495,1,2009,2009
januari,1,2.7152304411943824,1,2012,
growl,1,4.58451613588535,1,2012,
tubilar,1,1.6276933933100057,1,2012,
britishacc,1,1.6492573325757345,1,2010,2010
gross,1,1.8415985629211056,1,2009,2009
hobo,1,1.6734055032434858,1,2009,2009
soap,1,1.6277410887841675,2,2009,2010
generat,1,2.605392622527707,1,2010,2010
sharpsten,1,3.797993976884766,1,2012,
sperat,1,1.6276933933100057,1,2012,
all.i.w,1,1.6492573325757345,1,2010,2010
fluctuat,1,1.6734055032434858,1,2009,2009
inflammatori,1,2.2534444749639295,1,2009,2009
tylers.som,1,2.7128375813222405,1,2012,
sola,1,1.7295074254755063,2,2011,
solo,1,2.467035761029896,1,2010,2010
1-10,1,1.615811844738849,1,2010,2010
amber,1,2.4163975443654184,1,2012,
ibprofin,1,1.6414494339342216,1,2009,2009
bbg&bb,1,1.979114181002938,1,2010,2010
sort,1,3.12655494659319,1,2009,2009
hors,1,4.888096156050395,1,2009,2009
heard,1,3.9764400998642593,1,2009,2009
ukuntri,1,2.170263961380424,1,2012,
e.w.f,1,1.6276933933100057,1,2012,
rissa,1,3.958292946039795,1,2010,2010
adomen,1,1.8403822545661006,1,2012,
usuali,1,2.946654737181132,1,2009,2009
2gthrwedream,1,2.170263961380424,1,2012,
consist,1,4.687385684414686,1,2009,2009
usweetheartu,1,1.83582135925006,1,2009,2009
curtis'girl,1,1.6276933933100057,1,2012,
throbe,1,2.041732949609029,1,2009,2009
signifi,1,2.3404507716981957,1,2009,2009
3ratb,1,3.7406662901684626,2,2011,
aubri&dj,1,1.6276933933100057,1,2012,
soldieru,1,1.83582135925006,1,2009,2009
peptobismol,1,1.615811844738849,1,2010,2010
quasens,1,1.9011171148363797,2,2011,
3/8/12,1,2.170263961380424,1,2012,
shaddix,1,1.6492573325757345,1,2010,2010
darla,1,7.156811626503133,1,2010,2010
ao.g.t.c.k,1,1.83582135925006,1,2009,2009
cali'z,1,6.119525705343529,1,2009,2009
claymidia,1,3.0597195758075495,1,2009,2009
"06,12,10",1,2.3060222844012985,2,2011,
kb&zd,1,1.6276933933100057,1,2012,
heelz,1,1.6276933933100057,1,2012,
simpli,1,2.5326074821956466,2,2011,
3gabe,1,5.765241475092264,2,2011,
diagnosi,1,3.770470290099536,1,2009,2009
4/20/12,1,1.6276933933100057,1,2012,
ministeri,1,2.653083890704758,1,2012,
neverregret,1,1.6276933933100057,1,2012,
sarahlynn,1,1.7295074254755063,2,2011,
debo,1,5.507557554956593,1,2009,2009
christma,1,3.7096121252934875,1,2012,
imissyou,1,1.9011171148363797,2,2011,
autumn,1,3.231683999038273,1,2010,2010
period.an,1,1.83582135925006,1,2009,2009
kay4ev,1,8.138741639041244,1,2012,
3raym,1,3.255414253153745,1,2012,
ge&lp,1,1.83582135925006,1,2009,2009
carriag,1,3.9270313813413393,1,2009,2009
35week,1,1.979114181002938,1,2010,2010
